b_name,w_name,victim_color,victim_name,victim_visits,victim_steps,victim_rsym,victim_algo,adv_color,adv_name,adv_visits,adv_steps,adv_samples,adv_rsym,adv_algo,win_color,win_name,lose_name,adv_win,komi,adv_komi,adv_minus_victim_score,adv_minus_victim_score_wo_komi,train_status,board_size,start_turn_idx,handicap,num_moves,ko_rule,score_rule,tax_rule,sui_legal,has_button,whb,fpok,init_turn_num,used_initial_position,gtype,is_continuation,is_resignation,sgf_path,sgf_line
adv-s498648832-v600,cp127h-v1,w,cp127h-v1,1,0,1,MCTS,b,adv-s498648832-v600,600,498648832,0,1,EMCTS1,b,adv-s498648832-v600,cp127h-v1,True,6.5,-6.5,88.5,95.0,,19,0,0,343,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games10_cp127h-v1/A631F008C596648C-L1.sgfs,1
adv-s498648832-v600,cp127h-v1,w,cp127h-v1,1,0,1,MCTS,b,adv-s498648832-v600,600,498648832,0,1,EMCTS1,b,adv-s498648832-v600,cp127h-v1,True,6.5,-6.5,116.5,123.0,,19,0,0,389,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games10_cp127h-v1/FF116F9D6405F9EE-L1.sgfs,1
cp127h-v1,adv-s498648832-v600,b,cp127h-v1,1,0,1,MCTS,w,adv-s498648832-v600,600,498648832,0,1,EMCTS1,w,adv-s498648832-v600,cp127h-v1,True,6.5,6.5,83.5,77.0,,19,0,0,388,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games10_cp127h-v1/835CA68C6A33064D-L1.sgfs,1
cp127h-v1,adv-s498648832-v600,b,cp127h-v1,1,0,1,MCTS,w,adv-s498648832-v600,600,498648832,0,1,EMCTS1,w,adv-s498648832-v600,cp127h-v1,True,6.5,6.5,119.5,113.0,,19,0,0,348,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games10_cp127h-v1/3434DAA29681A075-L3.sgfs,1
cp127h-v1,adv-s498648832-v600,b,cp127h-v1,1,0,1,MCTS,w,adv-s498648832-v600,600,498648832,0,1,EMCTS1,w,adv-s498648832-v600,cp127h-v1,True,6.5,6.5,131.5,125.0,,19,0,0,350,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games10_cp127h-v1/09FCC4B035D6BB44-L3.sgfs,1
