b_name,w_name,victim_color,victim_name,victim_visits,victim_steps,victim_rsym,victim_algo,adv_color,adv_name,adv_visits,adv_steps,adv_samples,adv_rsym,adv_algo,win_color,win_name,lose_name,adv_win,komi,adv_komi,adv_minus_victim_score,adv_minus_victim_score_wo_komi,train_status,board_size,start_turn_idx,handicap,num_moves,ko_rule,score_rule,tax_rule,sui_legal,has_button,whb,fpok,init_turn_num,used_initial_position,gtype,is_continuation,is_resignation,sgf_path,sgf_line
cp127h-v1,adv-s103378944-v600,b,cp127h-v1,1,0,1,MCTS,w,adv-s103378944-v600,600,103378944,0,1,EMCTS1,w,adv-s103378944-v600,cp127h-v1,True,6.5,6.5,101.5,95.0,,19,0,0,420,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games2_cp127h-v1/1D6D36FB8CCEE81F-L2.sgfs,1
adv-s103378944-v600,cp127h-v1,w,cp127h-v1,1,0,1,MCTS,b,adv-s103378944-v600,600,103378944,0,1,EMCTS1,w,cp127h-v1,adv-s103378944-v600,False,6.5,-6.5,-217.5,-211.0,,19,0,0,428,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games2_cp127h-v1/9FDBDEF92B1B9982-L2.sgfs,1
adv-s103378944-v600,cp127h-v1,w,cp127h-v1,1,0,1,MCTS,b,adv-s103378944-v600,600,103378944,0,1,EMCTS1,w,cp127h-v1,adv-s103378944-v600,False,6.5,-6.5,-161.5,-155.0,,19,0,0,428,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games2_cp127h-v1/43669B082307ED3B-L3.sgfs,1
adv-s103378944-v600,cp127h-v1,w,cp127h-v1,1,0,1,MCTS,b,adv-s103378944-v600,600,103378944,0,1,EMCTS1,w,cp127h-v1,adv-s103378944-v600,False,6.5,-6.5,-99.5,-93.0,,19,0,0,415,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games2_cp127h-v1/5B2788B797092B56-L1.sgfs,1
cp127h-v1,adv-s103378944-v600,b,cp127h-v1,1,0,1,MCTS,w,adv-s103378944-v600,600,103378944,0,1,EMCTS1,b,cp127h-v1,adv-s103378944-v600,False,6.5,6.5,-182.5,-189.0,,19,0,0,408,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games2_cp127h-v1/0628B865E827C094-L4.sgfs,1
